id,date,to_user_account,to_user_account_id,to_eth_address,from_user_account,from_user_account_id,from_eth_address,reason,source_id,source_name,score 1,score 2,score 3,score 4,score 5,duplicate id 1,duplicate id 2,duplicate id 3,duplicate id 4,duplicate id 5,dismissed 1,dismissed 2,dismissed 3,dismissed 4,dismissed 5,quantifier 1 username,quantifier 1 eth address,quantifier 2 username,quantifier 2 eth address,quantifier 3 username,quantifier 3 eth address,quantifier 4 username,quantifier 4 eth address,quantifier 5 username,quantifier 5 eth address,avg score
63e50a96392b1017e382570a,2023-02-09T16:00:38,griffgreen#0,633339fe144cdd9b89d12f30,0x839395e20bbB182fa440d08F850E6c7A8f6F0780,divine_comedian#0,63330f21144cdd9b89d11bff,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,for submitting a proposal to the karma analytics integration! late but better than never XD,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,13,5,34,,,,,,,,false,false,false,,,cuidadopeligro,0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,almondoyealmond,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,,,,,17.333333333333332
63e50adb392b1017e3825719,2023-02-09T16:01:47,dr.suga,63376dcf8622e4e2bd1fd498,0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36,aabugosh#0,633311ce144cdd9b89d11d66,0x33878e070db7f70D2953Fe0278Cd32aDf8104572,for pushing out the earthquake blog post with such passion,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,0,,,63e4eded392b1017e382560e,63e4eded392b1017e382560e,63e4eded392b1017e382560e,,,false,false,false,,,clarazi,0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,0
63e50b16392b1017e3825728,2023-02-09T16:02:46,divine_comedian#0,63330f21144cdd9b89d11bff,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,oyealmond#0,63335947144cdd9b89d13d13,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,for the teamwork around impact quests.,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,8,8,13,,,,,,,,false,false,false,,,karmaticacid,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,,,,,9.666666666666666
63e50b16392b1017e382572f,2023-02-09T16:02:46,whyldwanderer#0,63332c97144cdd9b89d1295c,0xed8DB37778804A913670d9367aAf4F043AAd938b,oyealmond#0,63335947144cdd9b89d13d13,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,for the teamwork around impact quests.,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,3,0,,,63e41cc5392b1017e382557f,,63e41cc5392b1017e382557f,,,false,false,false,,,clarazi,0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,1
63e50b21392b1017e382573e,2023-02-09T16:02:57,karmaticacid#0,63333aed144cdd9b89d12f9d,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,NicoBals#2154,6335aa8b8622e4e2bd1f134f,0xd9D5d85B2682830aC58A78c279E0C177953738b4,for having their buddy call this week!,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,8,1,13,,,,,,,,false,false,false,,,cuidadopeligro,0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,7.333333333333333
63e50b21392b1017e3825745,2023-02-09T16:02:57,Cori#8483,633358b9144cdd9b89d13ccd,0xD1Da06878d2817A358498C384418417A752Dfa68,NicoBals#2154,6335aa8b8622e4e2bd1f134f,0xd9D5d85B2682830aC58A78c279E0C177953738b4,for having their buddy call this week!,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,8,21,21,,,,,,,,false,false,false,,,divine_comedian,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,16.666666666666668
63e50b36392b1017e3825754,2023-02-09T16:03:18,nikolacreatrix#0,63331e93144cdd9b89d1232a,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,NicoBals#2154,6335aa8b8622e4e2bd1f134f,0xd9D5d85B2682830aC58A78c279E0C177953738b4,for making sure our contributors stay align with their roles,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,5,13,13,,,,,,,,false,false,false,,,divine_comedian,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,almondoyealmond,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,,,,,10.333333333333334
63e50b3a392b1017e3825763,2023-02-09T16:03:22,dr.suga,63376dcf8622e4e2bd1fd498,0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36,oyealmond#0,63335947144cdd9b89d13d13,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,for the efforts around Turkey comms.,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,3,0,,,,,63e4eded392b1017e382560e,,,false,false,false,,,clarazi,0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,8
63e50b3a392b1017e382576a,2023-02-09T16:03:22,Cori#8483,633358b9144cdd9b89d13ccd,0xD1Da06878d2817A358498C384418417A752Dfa68,oyealmond#0,63335947144cdd9b89d13d13,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,for the efforts around Turkey comms.,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,0,,,63e4fa72392b1017e3825648,63e4fa72392b1017e3825648,63e4fa72392b1017e3825648,,,false,false,false,,,divine_comedian,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,0
63e50b3b392b1017e3825771,2023-02-09T16:03:23,nikolacreatrix#0,63331e93144cdd9b89d1232a,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,oyealmond#0,63335947144cdd9b89d13d13,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,for the efforts around Turkey comms.,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,55,,,63e509c4392b1017e38256e5,63e509c4392b1017e38256e5,,,,false,false,false,,,divine_comedian,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,almondoyealmond,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,,,,,18.333333333333332
63e50b47392b1017e3825780,2023-02-09T16:03:35,Steffan | SteeTweets#9260,635a84588622e4e2bd2ed9ad,0xdb7a41e39807E8C988859f150296Db92674b7dc7,karmaticacid#0,63333aed144cdd9b89d12f9d,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,"for the fantastic tweet writing, pulling from blogs & existing content repurposing",DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,3,55,,,,,,,,false,false,false,,,divine_comedian,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,26.333333333333332
63e50b58392b1017e3825790,2023-02-09T16:03:52,griffgreen#0,633339fe144cdd9b89d12f30,0x839395e20bbB182fa440d08F850E6c7A8f6F0780,NicoBals#2154,6335aa8b8622e4e2bd1f134f,0xd9D5d85B2682830aC58A78c279E0C177953738b4,for spending time together in the Philippines. I wish i was there!,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,13,1,89,,,,,,,,false,false,false,,,cuidadopeligro,0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,almondoyealmond,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,,,,,34.333333333333336
63e50b58392b1017e3825797,2023-02-09T16:03:52,freshelle#0,63345c87144cdd9b89d1aaae,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,NicoBals#2154,6335aa8b8622e4e2bd1f134f,0xd9D5d85B2682830aC58A78c279E0C177953738b4,for spending time together in the Philippines. I wish i was there!,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,8,8,5,,,,,,,,false,false,false,,,divine_comedian,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,,,,,7
63e50b58392b1017e382579e,2023-02-09T16:03:53,missgene#0,6335b15e8622e4e2bd1f1712,0xbE6f56Ed9E10E5F58876F7bDF1C83EeDaa721fbc,NicoBals#2154,6335aa8b8622e4e2bd1f134f,0xd9D5d85B2682830aC58A78c279E0C177953738b4,for spending time together in the Philippines. I wish i was there!,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,1,55,,,,,,,,true,false,false,,,clarazi,0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,almondoyealmond,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,,,,,18.666666666666668
63e50b73392b1017e38257ad,2023-02-09T16:04:19,Steffan | SteeTweets#9260,635a84588622e4e2bd2ed9ad,0xdb7a41e39807E8C988859f150296Db92674b7dc7,karmaticacid#0,63333aed144cdd9b89d12f9d,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,"for setting up a twitter content strategy hub for brainstorming, sorting & organization of tweets",DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,3,34,,,,,,,,false,false,false,,,divine_comedian,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,19.333333333333332
63e50b7c392b1017e38257bd,2023-02-09T16:04:28,divine_comedian#0,63330f21144cdd9b89d11bff,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,oyealmond#0,63335947144cdd9b89d13d13,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,for having a narrative session with me on the PFP launch.,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,5,3,8,,,,,,,,false,false,false,,,karmaticacid,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,,,,,5.333333333333333
63e50b9e392b1017e38257cc,2023-02-09T16:05:02,rodricast#0,6335b35d8622e4e2bd1f196f,0xb0DDEa60ae36eFA8C298b46Ab342309FdFFd66cf,karmaticacid#0,63333aed144cdd9b89d12f9d,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,"for working crazytime on designs for banners, impact quest poaps, swag + more",DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,89,34,,,63e283b1392b1017e38253c7,,,,,false,false,false,,,clarazi,0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,almondoyealmond,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,,,,,41
63e50ba2392b1017e38257db,2023-02-09T16:05:06,aabugosh#0,633311ce144cdd9b89d11d66,0x33878e070db7f70D2953Fe0278Cd32aDf8104572,dr.suga,63376dcf8622e4e2bd1fd498,0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36,for super fast support to get the syria-turkey earthquake relief post out a few hours ago,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,0,,,63e4fa6f392b1017e382561d,63e4fa6f392b1017e382561d,63e4fa6f392b1017e382561d,,,false,false,false,,,karmaticacid,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,,,,,0
63e50ba2392b1017e38257e2,2023-02-09T16:05:06,griffgreen#0,633339fe144cdd9b89d12f30,0x839395e20bbB182fa440d08F850E6c7A8f6F0780,dr.suga,63376dcf8622e4e2bd1fd498,0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36,for super fast support to get the syria-turkey earthquake relief post out a few hours ago,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,3,34,,,,,,,,true,false,false,,,cuidadopeligro,0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,almondoyealmond,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,,,,,12.333333333333334
63e50ba2392b1017e38257e9,2023-02-09T16:05:06,Claire#1861,6346d6288622e4e2bd2639d2,,dr.suga,63376dcf8622e4e2bd1fd498,0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36,for super fast support to get the syria-turkey earthquake relief post out a few hours ago,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,8,,,63e4fa70392b1017e382562b,63e4fa70392b1017e382562b,,,,false,false,false,,,divine_comedian,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,almondoyealmond,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,,,,,2.6666666666666665
63e50ba3392b1017e38257f1,2023-02-09T16:05:07,whyldwanderer#0,63332c97144cdd9b89d1295c,0xed8DB37778804A913670d9367aAf4F043AAd938b,dr.suga,63376dcf8622e4e2bd1fd498,0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36,for super fast support to get the syria-turkey earthquake relief post out a few hours ago,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,0,,,,63e4e094392b1017e38255e0,63e4e094392b1017e38255e0,,,true,false,false,,,clarazi,0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,0
63e50ba3392b1017e38257f8,2023-02-09T16:05:07,dr.suga,63376dcf8622e4e2bd1fd498,0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36,dr.suga,63376dcf8622e4e2bd1fd498,0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36,for super fast support to get the syria-turkey earthquake relief post out a few hours ago,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,0,,,63e4eded392b1017e382560e,63e4eded392b1017e382560e,63e4eded392b1017e382560e,,,false,false,false,,,clarazi,0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,0
63e50ba3392b1017e38257ff,2023-02-09T16:05:07,rodricast#0,6335b35d8622e4e2bd1f196f,0xb0DDEa60ae36eFA8C298b46Ab342309FdFFd66cf,dr.suga,63376dcf8622e4e2bd1fd498,0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36,for super fast support to get the syria-turkey earthquake relief post out a few hours ago,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,55,,,,63e4fa71392b1017e3825641,,,,true,false,false,,,clarazi,0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,almondoyealmond,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,,,,,18.333333333333332
63e50ba4392b1017e3825806,2023-02-09T16:05:08,Cori#8483,633358b9144cdd9b89d13ccd,0xD1Da06878d2817A358498C384418417A752Dfa68,dr.suga,63376dcf8622e4e2bd1fd498,0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36,for super fast support to get the syria-turkey earthquake relief post out a few hours ago,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,0,,,63e4fa72392b1017e3825648,,63e4fa72392b1017e3825648,,,false,true,false,,,divine_comedian,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,0
63e50bbd392b1017e3825815,2023-02-09T16:05:33,mosaeedi#0,633448af144cdd9b89d1a12f,0x17C8020dE84d4097b01387823f9D33Ff8E62577c,moenick#0,63335999144cdd9b89d13d4a,0xA4D506434445Bb7303eA34A07bc38484cdC64a95,for referral landing design,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,3,34,,,,,,,,false,false,false,,,cuidadopeligro,0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,19.333333333333332
63e50bc2392b1017e3825824,2023-02-09T16:05:38,ClaraZi#5313,633356c3144cdd9b89d13bcf,0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397,Cori#8483,633358b9144cdd9b89d13ccd,0xD1Da06878d2817A358498C384418417A752Dfa68,for bringing the topic of earthquake relief action to the forefront right away on Monday,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,8,0,,,63e509c4392b1017e38256ec,,63e509c4392b1017e38256ec,,,false,false,false,,,cuidadopeligro,0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,,,,,2.6666666666666665
63e50bd0392b1017e3825833,2023-02-09T16:05:52,aabugosh#0,633311ce144cdd9b89d11d66,0x33878e070db7f70D2953Fe0278Cd32aDf8104572,nikolacreatrix#0,63331e93144cdd9b89d1232a,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,for super-fast responsiveness to the critical situation in Turkey and Syria and mobilizing our efforts to help onboard and promote projects in much needed crisis,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,0,,,63e4fa6f392b1017e382561d,63e4fa6f392b1017e382561d,63e4fa6f392b1017e382561d,,,false,false,false,,,karmaticacid,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,,,,,0
63e50bd0392b1017e382583a,2023-02-09T16:05:52,whyldwanderer#0,63332c97144cdd9b89d1295c,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikolacreatrix#0,63331e93144cdd9b89d1232a,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,for super-fast responsiveness to the critical situation in Turkey and Syria and mobilizing our efforts to help onboard and promote projects in much needed crisis,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,0,,,63e4e094392b1017e38255e0,63e4e094392b1017e38255e0,63e4e094392b1017e38255e0,,,false,false,false,,,clarazi,0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,0
63e50bd1392b1017e3825841,2023-02-09T16:05:53,dr.suga,63376dcf8622e4e2bd1fd498,0x2fEe53687906bA239602eD42CCEee2aC8A4ADa36,nikolacreatrix#0,63331e93144cdd9b89d1232a,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,for super-fast responsiveness to the critical situation in Turkey and Syria and mobilizing our efforts to help onboard and promote projects in much needed crisis,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,34,5,0,,,,,63e4eded392b1017e382560e,,,false,false,false,,,clarazi,0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397,cori,0xD1Da06878d2817A358498C384418417A752Dfa68,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,13
63e50bd1392b1017e3825848,2023-02-09T16:05:53,moenick#0,63335999144cdd9b89d13d4a,0xA4D506434445Bb7303eA34A07bc38484cdC64a95,nikolacreatrix#0,63331e93144cdd9b89d1232a,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,for super-fast responsiveness to the critical situation in Turkey and Syria and mobilizing our efforts to help onboard and promote projects in much needed crisis,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,0,89,,,,63e6a3bc392b1017e3825cd5,,,,false,false,false,,,cuidadopeligro,0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,almondoyealmond,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,,,,,36.666666666666664
63e50bd1392b1017e382584f,2023-02-09T16:05:53,Cori#8483,633358b9144cdd9b89d13ccd,0xD1Da06878d2817A358498C384418417A752Dfa68,nikolacreatrix#0,63331e93144cdd9b89d1232a,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,for super-fast responsiveness to the critical situation in Turkey and Syria and mobilizing our efforts to help onboard and promote projects in much needed crisis,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,0,,,63e4fa72392b1017e3825648,63e4fa72392b1017e3825648,63e4fa72392b1017e3825648,,,false,false,false,,,divine_comedian,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,0
63e50bd1392b1017e3825856,2023-02-09T16:05:53,ClaraZi#5313,633356c3144cdd9b89d13bcf,0xa9ccD6b0919e43FD7CFC990572E43c3CF6a17397,nikolacreatrix#0,63331e93144cdd9b89d1232a,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,for super-fast responsiveness to the critical situation in Turkey and Syria and mobilizing our efforts to help onboard and promote projects in much needed crisis,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,0,0,,,63e509c4392b1017e38256ec,63e509c4392b1017e38256ec,63e509c4392b1017e38256ec,,,false,false,false,,,cuidadopeligro,0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,,,,,0
63e50bd1392b1017e382585d,2023-02-09T16:05:53,Jake🐍#0203,63331841144cdd9b89d12069,0xB9573982875b83aaDc1296726E2ae77D13D9B98F,nikolacreatrix#0,63331e93144cdd9b89d1232a,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,for super-fast responsiveness to the critical situation in Turkey and Syria and mobilizing our efforts to help onboard and promote projects in much needed crisis,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,21,34,,,,,,,,false,false,false,,,cuidadopeligro,0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,,,,,25.333333333333332
63e50be4392b1017e382586c,2023-02-09T16:06:12,alireza7612#0,63344b46144cdd9b89d1a2a9,0xd5Bd8da424Af4c9eb87Bc9eB94A8478365366Fa3,moenick#0,63335999144cdd9b89d13d4a,0xA4D506434445Bb7303eA34A07bc38484cdC64a95,for fixing problems of supported projects notification,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,5,34,,,,,,,,false,false,false,,,cuidadopeligro,0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,20
63e50be5392b1017e3825873,2023-02-09T16:06:13,_cherik#0,63333b26144cdd9b89d12fc4,0x8F48094a12c8F99d616AE8F3305D5eC73cBAA6b6,moenick#0,63335999144cdd9b89d13d4a,0xA4D506434445Bb7303eA34A07bc38484cdC64a95,for fixing problems of supported projects notification,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,13,5,21,,,,,,,,false,false,false,,,cuidadopeligro,0x8132505BAeDbAa7320b8F2340F65976Edc0e8fBc,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,freshelle,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,,,,,13
63e50be5392b1017e382587a,2023-02-09T16:06:13,ramramez#0,63344d5e144cdd9b89d1a3ab,0x10a84b835C5df26f2A380B3E00bCC84A66cD2d34,moenick#0,63335999144cdd9b89d13d4a,0xA4D506434445Bb7303eA34A07bc38484cdC64a95,for fixing problems of supported projects notification,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,5,0,,,,,63dbd3b7392b1017e3824fba,,,false,false,false,,,divine_comedian,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,,,,,8.666666666666666
